"﻿I01";"NOMPROV";"I02";"NOMCANT";"I03";"I03Cl";"I03C";"codParr";"NOMPARR";"I04";"I05";"numv";"numh";"nump";"TOTPER";"H00";"P00";"PCD";"P01";"P03";"GEDAD";"GRANEDAD";"P04M";"P04A";"P05";"P06_A";"P07";"P08";"Discapacidad";"P11LO";"P11L";"P11P";"P11C";"P11PQ";"P12LO";"P12L";"P12P";"P12C";"P12PQ";"P13LO";"P13L";"P13P";"P13C";"P13PQ";"P142P";"P142M";"P152";"P16";"P19";"P20T";"P20I";"P20C";"P21";"P23";"P24";"GRAESC";"GRAESCSA";"P25";"P27";"P28";"TIPOACT";"P29";"RAMACT";"P30";"GRUOCU";"P31";"CATOCUP";"P32";"P33";"P34";"P35";"P36";"P36H";"P36M";"P37";"P38";"P39A";"P39M";"P40";"P02"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;4;110;1;1;3;1;1;1;1;61;14;2;11;1949;1;1;1;1;1;2;2;4;401;40158;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;3;9;;;;;;;;;3;6;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;4;114;1;1;1;1;1;1;1;56;13;2;10;1954;1;1;2;2;2;2;2;17;1701;170150;1;1;10;1003;100350;2;2;17;1701;170150;2;2;2;6;1;1;9;9;2;5;6;13;12;;7;3;9;;;;;;;;;3;6;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;4;115;1;1;1;1;1;1;1;57;13;2;5;1953;1;1;2;2;2;2;2;10;1002;100250;1;1;10;1003;100350;2;2;20;2003;200350;2;2;2;6;1;1;9;9;2;5;6;13;12;;7;5;11;;;;;;;;;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;4;117;1;1;1;1;1;9;2;60;14;2;5;1950;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;2;2;2;2;2;1;;;;;7;5;11;;;;;;;;;3;7;0;0;0;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;4;141;1;3;4;1;3;1;2;21;6;2;2;1989;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;1;1;2;7;3;13;12;;7;5;11;;;;;;;;;3;7;1;0;1;1;20;2008;10;1;"5"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;4;163;1;1;3;1;1;1;2;35;9;2;10;1975;1;1;2;2;2;2;2;10;1001;100150;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;1;1;9;3;15;14;3;1;;1;8890;17;5311;5;1;1;40;2;3;7;3;1;2;3;15;2002;2;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;9;1;5;5;1;5;1;2;38;9;2;6;1972;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;9;9;2;7;3;13;12;;7;1;7;;23;;12;;10;;;3;7;2;0;2;2;22;2000;12;1;"7"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;11;1;4;9;1;4;1;2;41;10;2;6;1969;1;1;2;2;2;1;1;10;1003;100350;2;2;17;1701;170175;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;5;3;10;9;;1;;1;9700;20;9111;9;8;8;12;2;3;7;2;2;0;2;15;2006;10;1;"7"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;20;1;2;4;1;2;1;2;60;14;2;6;1950;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;2;2;10;1004;100450;2;2;2;6;2;1;2;2;2;1;;;;;7;5;11;;;;;;;;;3;7;5;2;3;5;20;1995;9;1;"7"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;38;1;1;2;1;1;1;2;47;11;2;3;1963;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;1;1;2;9;5;18;17;1;7;1;7;;23;;12;;10;;;3;7;2;1;1;2;28;2003;8;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;50;1;2;4;1;2;1;2;42;10;2;3;1968;1;1;2;2;2;2;2;17;1701;170150;1;1;10;1003;100350;2;2;17;1701;170150;2;2;2;6;1;2;2;1;2;9;1;14;13;9;1;;1;5610;9;9412;9;2;2;50;2;3;7;1;0;1;1;26;1995;2;1;"7"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;52;1;1;2;1;1;1;2;29;7;2;10;1981;1;1;2;2;2;2;2;10;1001;100150;1;1;10;1003;100350;2;2;10;1003;100351;2;2;2;6;1;1;1;1;1;9;5;17;16;1;1;;1;8411;15;4120;4;1;1;40;2;3;3;1;1;0;1;18;2000;1;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;83;1;1;1;1;1;1;1;61;14;2;9;1949;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;7;13;;;;;;;;;3;9;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;87;1;1;3;1;1;1;2;54;12;2;4;1956;1;1;1;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;1;2;2;2;2;2;2;5;4;;2;;2;5510;9;9111;9;8;8;40;2;3;3;4;1;3;4;27;1990;11;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;107;1;1;1;1;1;1;1;46;11;2;7;1964;1;1;2;2;2;3;3;88;8881;888110;1;1;10;1003;100350;3;3;88;8881;888110;2;2;2;6;1;1;1;1;2;9;5;18;17;2;1;;1;4100;6;3322;3;2;2;40;2;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;5;119;1;3;3;1;3;1;1;30;8;2;9;1980;1;1;2;2;2;2;2;17;1702;170250;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;1;1;2;9;3;16;15;3;1;;1;6120;10;3512;3;2;2;20;2;3;7;;;;;;;;;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;12;1;1;5;1;1;1;2;65;15;3;3;1945;1;1;9;1;1;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;;;2;1;2;2;2;2;2;1;;;;;7;7;13;;;;;;;;;3;7;4;2;2;4;20;1985;7;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;34;1;1;2;1;1;1;1;24;6;2;2;1986;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;1;2;2;2;2;6;10;10;9;;1;;1;4100;6;9313;9;3;3;50;2;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;36;1;1;2;1;1;1;2;55;13;2;8;1955;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;2;2;2;2;2;1;;;;;1;;1;9700;20;9111;9;8;8;48;2;3;7;7;3;4;7;21;1991;5;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;40;1;6;6;1;6;1;2;57;13;2;2;1953;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;2;2;17;1701;170150;2;2;2;6;2;2;2;2;2;4;2;3;2;;1;;1;9700;20;9111;9;8;8;24;2;3;7;5;3;2;5;13;9999;99;1;"6"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;42;1;1;1;1;1;1;1;61;14;2;5;1949;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;2;9;9;9;2;99;99;;;;1;;1;9999;22;9999;11;9;9;999;9;3;9;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;73;1;1;3;1;1;1;2;28;7;2;3;1982;1;1;2;2;2;2;2;4;402;40254;1;1;10;1003;100350;2;2;5;501;50150;2;2;2;6;1;2;2;2;1;5;3;9;8;;1;;1;8890;17;5120;5;1;1;40;2;3;7;2;1;1;2;20;2005;10;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;84;1;1;5;1;1;1;1;69;15;3;12;1940;1;1;9;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;2;2;2;2;2;4;1;2;1;;1;;1;9700;20;9111;9;8;8;40;2;3;5;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;84;1;5;5;1;5;1;1;66;15;3;12;1943;1;1;9;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;1;2;2;2;2;4;1;2;1;;1;;1;9700;20;9111;9;8;8;28;2;3;7;;;;;;;;;"7"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;89;1;3;4;1;3;1;1;30;8;2;9;1980;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;4;2;3;2;;1;;1;3220;3;7522;7;2;2;60;2;3;7;;;;;;;;;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;92;2;2;3;2;2;1;1;24;6;2;2;1986;1;1;2;2;2;2;2;10;1001;100150;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;1;1;1;9;4;16;15;9;1;;1;6190;10;4229;4;2;2;30;2;3;3;;;;;;;;;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;95;1;1;2;1;1;1;1;63;14;2;1;1947;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;1;;1;4330;6;7131;7;6;6;20;2;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;162;1;1;1;1;1;1;2;64;14;2;5;1946;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;5;3;10;9;;5;;5;146;1;9212;9;3;3;24;2;3;7;6;2;4;6;20;1979;10;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;169;1;3;3;1;3;1;1;46;11;2;5;1964;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;1;;;;;1;;1;1512;3;7536;7;2;2;50;2;3;7;;;;;;;;;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;6;177;1;2;2;1;2;1;2;73;16;3;6;1937;1;1;2;9;2;2;2;10;1006;100650;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;5;11;;;;;;;;;3;7;10;6;4;8;16;9999;99;1;"6"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;21;1;1;1;1;1;1;1;63;14;2;3;1947;2;1;2;2;2;3;3;88;8881;888105;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;7;1;1;2;2;2;4;4;5;4;;1;;1;9200;18;5249;5;6;6;40;1;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;22;1;1;2;1;1;1;1;67;15;3;7;1943;1;1;2;2;2;2;2;17;1701;170150;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;7;1;1;2;2;2;5;2;9;8;;1;;1;4921;8;8331;8;2;2;40;2;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;39;1;2;3;1;2;9;1;28;7;2;5;1982;1;1;2;1;1;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;1;2;2;2;2;5;6;13;12;;7;1;7;;23;;12;;10;;;3;7;;;;;;;;;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;46;1;1;2;1;1;9;2;54;12;2;10;1956;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;9;9;2;9;4;17;16;1;1;;1;9999;22;9999;11;9;9;999;9;3;4;2;2;0;2;28;1990;8;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;72;1;1;1;1;1;1;1;78;17;3;5;1932;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;2;8;;;;;;;;;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;110;1;3;4;1;3;1;2;41;10;2;6;1969;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;1;1;2;9;6;19;18;3;7;1;7;;23;;12;;10;;;3;7;1;0;1;1;35;2004;3;1;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;124;1;1;3;1;1;1;2;30;8;2;7;1980;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;2;2;10;1003;100356;2;2;2;6;1;1;2;2;2;5;3;10;9;;1;;1;1410;3;7533;7;2;2;40;2;3;3;2;1;1;2;21;2005;6;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;126;1;4;6;1;4;1;2;44;10;2;7;1966;1;1;2;2;2;2;2;10;1005;100550;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;119;1;5120;5;2;2;40;2;3;3;5;3;2;5;17;1998;12;1;"6"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;129;1;1;2;1;1;1;2;30;8;2;12;1979;2;1;2;1;1;3;3;88;8881;888105;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;4;5;6;5;;7;1;7;;23;;12;;10;;;3;9;1;0;1;1;26;2005;11;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;7;137;1;1;4;1;1;1;2;52;12;2;2;1958;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;1;;1;9999;22;9999;11;6;6;77;2;3;7;9;6;3;9;15;1990;11;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;8;7;1;1;3;1;1;1;2;46;11;2;1;1964;1;1;2;2;2;2;2;10;1004;100450;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;7;3;13;12;;1;;1;4799;7;5249;5;6;6;9;2;3;7;3;2;1;3;18;1990;10;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;8;60;1;1;1;1;1;1;2;40;10;2;2;1970;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;2;2;2;2;2;4;2;3;2;;7;5;11;;;;;;;;;3;7;4;2;2;4;23;1990;11;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;8;93;1;1;2;1;1;1;2;21;6;2;1;1989;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;2;2;10;1001;100150;2;2;2;6;1;1;1;1;2;9;2;15;14;1;1;;1;4782;7;5211;5;2;2;48;2;3;7;1;1;0;1;20;2009;5;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;8;109;1;1;1;1;1;1;1;45;11;2;3;1965;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;1;1;2;10;3;21;21;1;1;;1;8530;16;2310;2;2;2;105;2;3;3;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;8;110;1;1;1;1;1;9;1;45;11;2;3;1965;1;1;9;1;1;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;9;9;9;2;99;99;;;;7;6;12;;;;;;;;;3;9;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;8;134;1;1;3;1;1;1;2;37;9;2;1;1973;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;3;3;88;8881;888105;2;2;2;6;1;1;1;1;2;9;6;19;18;2;1;;1;4799;7;5221;5;2;2;40;2;3;7;2;0;2;2;17;1993;1;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;8;140;1;1;4;1;1;1;2;47;11;2;5;1963;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;5;6;13;12;;1;;1;3290;3;7318;7;6;6;80;1;3;7;6;5;1;6;20;2004;3;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;8;154;1;1;5;1;1;1;2;36;9;2;2;1974;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;1410;3;7533;7;6;6;72;1;3;7;3;2;1;3;18;2002;1;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;11;1;1;3;1;1;1;2;44;10;2;12;1965;2;1;2;9;2;3;3;88;8881;888105;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;5;6;13;12;;1;;1;4771;7;5221;5;2;2;40;2;3;7;4;1;3;4;18;1991;7;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;12;1;1;2;1;1;1;2;67;15;3;5;1943;1;1;2;1;1;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;;;2;1;2;2;2;2;2;1;;;;;1;;1;3290;3;7318;7;6;6;10;1;3;7;2;2;0;2;25;1980;6;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;13;1;2;5;1;2;1;2;35;9;2;2;1975;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;1;1;2;2;2;5;6;13;12;;7;5;11;;;;;;;;;3;7;2;2;0;2;24;2004;3;1;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;13;1;3;5;1;3;1;1;27;7;2;10;1983;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;1;2;2;2;2;5;2;9;8;;7;1;7;;23;;12;;10;;;3;7;;;;;;;;;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;26;1;3;4;1;3;1;2;38;9;2;12;1971;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;6;3;3;2;;1;;1;1410;3;7533;7;2;2;40;2;3;3;1;0;1;1;30;2001;2;1;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;28;1;1;3;1;1;1;1;37;9;2;3;1973;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;;;;1;1;1;1;1;2;9;4;17;16;3;1;;1;8510;16;2341;2;1;1;50;2;3;3;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;30;1;1;3;1;1;1;2;35;9;2;10;1975;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;;;;1;2;2;2;2;2;2;1;3;2;;1;;1;9999;22;9999;11;9;9;999;9;3;7;2;0;2;1;18;2007;2;2;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;37;1;1;1;1;1;1;1;22;6;2;5;1988;1;1;2;2;2;2;2;23;2301;230150;1;1;10;1003;100350;2;2;23;2301;230150;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;119;1;6113;6;2;2;40;2;3;3;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;82;1;1;1;1;1;1;1;41;10;2;7;1969;1;1;2;2;2;2;2;17;1701;170160;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;5;3;10;9;;1;;1;161;1;6111;6;2;2;48;2;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;104;1;3;4;1;3;1;2;37;9;2;12;1972;1;1;9;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;7;1;1;1;1;1;9;8;20;19;9;1;;1;4772;7;5221;5;2;2;45;2;3;3;1;1;0;1;18;1991;3;1;"8"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;105;1;1;1;1;1;1;2;78;17;3;1;1932;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;3;4;3;;7;3;9;;;;;;;;;3;7;10;5;5;10;17;1973;5;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;121;1;1;1;1;1;1;2;36;9;2;12;1973;1;1;2;1;1;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;5;11;;;;;;;;;3;7;5;4;1;5;99;9999;99;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;124;1;1;2;1;1;1;2;45;11;2;11;1965;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;8;3;16;15;1;1;;1;8412;15;4110;4;1;1;50;2;3;7;2;0;2;2;30;2006;2;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;127;1;1;1;1;1;1;2;45;11;2;8;1965;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;7;3;13;12;;1;;1;4922;8;8322;8;7;7;22;2;3;7;0;0;0;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;144;1;1;5;1;1;1;2;38;9;2;3;1972;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;;;2;1;2;1;2;2;2;2;1;3;2;;1;;1;9700;20;9111;9;8;8;45;2;3;7;4;2;2;4;17;1995;12;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;156;1;1;1;1;1;9;2;38;9;2;5;1972;1;1;9;9;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;7;1;1;2;2;2;6;10;10;9;;7;5;11;;;;;;;;;3;9;3;2;1;2;18;1992;5;9;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";1;9;158;1;1;1;1;1;1;1;65;15;3;3;1945;2;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;2;3;2;;7;6;12;;;;;;;;;3;7;;;;;;;;;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;19;1;4;7;1;4;1;2;24;6;2;2;1986;1;1;2;9;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;7;3;13;12;;1;;1;119;1;9214;9;3;3;30;2;3;7;1;1;0;1;22;2008;5;1;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;48;1;1;4;1;1;1;2;52;12;2;1;1958;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;1;1;2;2;2;2;4;3;4;3;;1;;1;3290;3;7319;7;6;6;48;1;3;7;4;2;2;4;24;2003;1;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;58;1;2;3;1;2;1;2;37;9;2;3;1973;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;4711;7;5249;5;6;6;80;1;3;7;1;0;1;1;27;1997;6;1;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;79;1;1;3;1;1;1;2;42;10;2;12;1967;1;1;2;2;2;2;2;10;1004;100450;2;1;10;1003;100350;1;1;10;1003;100350;;;2;1;2;2;2;2;2;1;;;;;1;;1;9700;20;9111;9;8;8;40;2;3;7;4;2;2;4;19;1999;11;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;87;1;1;2;1;1;1;2;39;9;2;1;1971;1;1;2;2;2;2;2;9;901;90150;2;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;1;2;2;2;4;6;7;6;;1;;1;9601;19;9121;9;6;6;10;2;3;7;4;1;3;4;16;1996;5;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;102;1;1;2;1;1;1;2;45;11;2;6;1965;2;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;;;2;1;1;1;2;2;2;4;1;2;1;;1;;1;5610;9;5120;5;2;2;25;2;3;7;4;2;2;3;15;1994;1;2;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;103;1;1;2;1;1;1;2;98;21;3;12;1911;1;1;2;1;1;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;5;6;5;;7;6;12;;;;;;;;;3;7;4;3;1;3;99;9999;99;1;"1"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;103;1;2;2;1;2;1;1;68;15;3;1;1942;1;1;2;1;1;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;5;11;;;;;;;;;3;7;;;;;;;;;"3"
10;"IMBABURA";3;"COTACACHI";50;"B";2;114;"COTACACHI";2;1;127;1;1;7;1;1;1;2;52;12;2;9;1958;1;1;2;2;2;1;1;10;1003;100350;1;1;10;1003;100350;1;1;10;1003;100350;2;2;2;6;1;2;2;2;2;4;6;7;6;;7;5;11;;;;;;;;;3;7;6;2;4;6;17;1990;8;1;"1"
